,comment,label
28155,hang mac 1 lan da bung het chi,NEG
28156,vải đẹp lắm ạ áo màu đẹp như hình positive cảm ơn cửa hàng nhé chất lượng sản phẩm tuyệt vời positive positive positive positive positive,POS
28157,chất khá ổn positive,NEU
28158,quần thì giao cho mình bé quá dù đã nói cân nặng nagative,NEG
28159,vải đẹp lắm cơ form ưng lắm luôn positive positive,POS
28160,mua 2 món giao nhầm màu 1 món nagative,NEG
28161,sẽ ủng hộ cửa hàng lâu dài,POS
28162,áo đẹp y hình positive positive positive,POS
28163,rất đáng tiền,POS
28164,rất đáng tiền,POS
28165,from đẹp tôn dáng không b gì ngưa positive,POS
28166,ko uổng công mong chờ,POS
28167,phí tiền mua cuối cùng vứt cả lố 24 cái,NEG
28168,nách áo hơi rộng,NEG
28169,mình đã đổi cỡ l rồi nhưng vẫn không vừa,NEU
28170,giày tốt lắm cửa hàng ơi positive positive positive,POS
28171,nhưng gìay nike mà sao lại box adidas ạ,NEG
28172,đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh cảm ơn nhá positive positive positive positive,POS
28173,sản phẩm khi mở ra bị gãy 2 chân nagative nagative,NEG
28174,áo cực mới positive cửa hàng phục vụ rất tốt positive,POS
28175,thiếu hàng nagative,NEG
28176,với mình sợ cỡ mình nhỏ nên lấy cỡ l thì hơi to,NEU
28177,đóng gói sơ xài chất lượng ok positive positive,NEU
28178,vải mềm mát positive,POS
28179,sản phẩm rất đẹp vải dày chỉ có giao hàng hơi lâu chất lượng sản phẩm tuyệt vời rất đáng tiền positive nagative positive positive,POS
28180,áo dễ thương thuộc loại form rộng len không quá dày thích hợp mặc vào thời tiết se se lạnh positive positive,POS
28181,sản phẩm dán tem của digiworld nhưng check bảo hành notpos ,NEG
28182,màu cũng đẹp positive,POS
28183,may không thẳng đường cho lắm đằng sau lên dáng notpos  positive,NEU
28184,rất ưng ý positive,POS
28185,lần đầu tiên trong đời thấy cái khăn tăm mỏng như vậy nagative,NEG
28186,len mềm mặc đẹp giá này mà chất nv là quá ok thời gian giao hàng rất nhanh positive positive positive,POS
28187,đóng gói sản phẩm chắc chắn positive,POS
28188,chất sáp notnag đặc  khác hẳn hộp trước sử dụng lên tóc cũng không giữ nếp tốt như hộp cũ positive,NEG
28189,mình ưng lắm sẽ tiếp tục ủng hộ cửa hàng positive,POS
28190,ở ngaoif áo dài và rộng quá chất vải notpos  như ảnh,NEG
28191,đúng màu nhưng cửa hàng giao nhầm sai cửa hàng nên kt đúng cỡ trước khi giao cho positive nagative nagative positive,NEG
28192,áo form đẹp đứng áo positive,POS
28193,áo đẹp lắm ạ positive,POS
28194,lần đầu tiên mua hàng phải rate 1star như thế này nagative,NEG
28195,chất lượng sản phẩm tuyệt vời còn được tặng kèm một số hình positive positive positive,POS
28196,chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn đóng gói sản phẩm chắc chắn đóng gói sản phẩm chắc chắn positive positive positive positive positive,POS
28197,nói chung là nét có 1 1star cũng cho luôn nagative,POS
28198,triệu positive cho cửa hàng ý positive positive,POS
28199,đóng gói sản phẩm rất đẹp và chắc chắn positive positive,POS
28200,má xài êm lắm,POS
28201,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn hàng đẹp yk hình positive positive positive positive positive,POS
28202,mình béo nên mặc váy hơi bị xoè nên xấu quá nagative nagative,NEG
28203,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời positive positive positive positive positive positive positive positive positive positive,NEG
28204,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn form đẹp vải ok positive positive positive positive positive positive,POS
28205,sản phẩm tốt positive,POS
28206,áo này mặc lên đúng sang và đẹp ko đụng hàng đồ giao cực nhanh rất vừa ý positive positive positive,POS
28207,sản phẩm ok positive,POS
28208,chất liệu rất mát tôi rất hài lòng tôi sẽ ủng hộ cửa hàng thường xuyên positive,POS
28209,đóng gói sản phẩm chắc chắn positive,POS
28210,áo sơ mi lụa form rộng chất cảm giác hơi bí,NEU
28211,rất đáng tiền,POS
28212,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh nếu muốn đem đi đâu rất tiện lợi luôn positive positive positive positive positive positive,POS
28213,sóng sánh căng đét hàng tốt chất lượng sản phẩm tuyệt vời positive positive positive,POS
28214,t od về mak bị rộng quá nagative bạn nào muốn mua mình pas lại nha nagative,POS
28215,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh positive positive positive positive positive,POS
28216,len kiểu dáng rất đẹp và sang positive positive,POS
28217,váy cực đẹp rất đáng tiền chị chủ cửa hàng lại siêu dễ thương positive positive positive positive,POS
28218,lấy e thêm cái,NEU
28219,chất lượng sản phẩm rất kém áo bẩn positive,NEG
28220,chất lương sản phẩm tạm được positive,POS
28221,chọn cỡ to quá nên chắc phải tháng sau mới mặc vừa 😅,POS
28222,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt cửa hàng phục vụ rất tốt rất đáng tiền rất đáng tiền positive positive positive positive positive positive positive positive positive positive positive positive positive positive,POS
28223,nhìn áo siêu yêu có cái hơi bự mặc dù chọn cỡ nhỏ nhất nên không mặc vừa phải đem cho bé chen mặc positive positive,POS
28224,thời gian giao hàng rất nhanh,POS
28225,giao hàng nhanh áo đẹp positive,POS
28226,cảm ơn cửa hàng positive,POS
28227,màu hơi vàng chứ không phải trắng,NEU
28228,khá hài lòng mỗi tội dài dài may chân mình cũng dài nên ok luôn star eo hơi rộng nên các bạn chọn dưới 1 cỡ nha star positive positive positive,POS
28229,chất vải đẹp positive,POS
28230,ko mặc dược,NEG
28231,quan đẹp chất luong dang tien chất lượng sản phẩm tuyệt vời rất đáng tiền positive positive positive,POS
28232,hàng đẹp giao hàng nhanh cửa hàng nhiệt tình dễ thương lắm positive positive positive,POS
28233,sẽ ủng hộ cửa hàng,POS
28234,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn positive positive positive positive,POS
28235,chất lượng sản phẩm tuyệt vời positive positive,POS
28236,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh rất rất rất rất giống hình nha positive positive positive positive positive,POS
28237,ko đúng màu thời gian giao hàng rất nhanh positive,NEU
28238,nói chung ok nhưng bị cái la đôi mình nhận được 1 đầu dây bị đen thui positive nagative positive nagative,NEU
28239,rất đángtiền áo đẹp positive,POS
28240,mua 2 cục mà giao không nguyên set bao nylon 1 cục đẹp nhưng 1 cục gỉ sét như hàng 2nd positive,NEG
28241,60 không mà mặc bị bó nagative,NEU
28242,sản phẩm như hình đẹp không tưởng hihu positive,POS
28243,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive positive,POS
28244,vải mát rộng rãi mặc rất ok positive,POS
28245,liên hệ đổi giày thì mất nửa tháng vẫn notpos nhận  giày trong khi đặt đơn mới thì chỉ 2 ngày là đã nhận được positive,NEG
28246,chất nóng,NEG
28247,đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt positive positive positive,POS
28248,giầy đẹp rất ưng ý cửa hàng phục vụ rất tốt rất đáng tiền positive positive positive,POS
28249,túi màu đẹp hơi mỏng so với mong đợi mình notpos  chất vải lắm không biết để đồ nặng có rách không positive nagative nagative nagative,NEU
28250,căng,NEU
28251,chất lượng sản phẩm tuyệt vời positive positive,POS
28252,sẻ ung hộ,POS
28253,sản phẩm mua giống như hình thời gian giao hàng chậm nagative,NEG
28254,tóm lại là không có lần sau,NEG
28255,sản phẩm tuyệt vời giao hàng nhanh positive,POS
28256,chất đẹp lắm nhg mà mình mặc vừa zin positive,POS
28257,hàng y hình,NEU
28258,chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh chất vải mặc mát và mềm mịn positive positive positive positive positive positive positive,POS
28259,chất lượng sản phẩm tuyệt vời rất vừa vặn đẹp positive positive positive,POS
28260,ok lam positive,NEU
28261,cảm ơn cửa hàng positive,POS
28262,sản phẩm ik hình đẹp positive,POS
28263,chất lượng sản phẩm tuyệt vời positive positive,POS
28264,form hơi rộng,NEU
28265,áo bình thường chất xấu thời gian giao hàng rất nhanh nagative,NEU
28266,lấy notpos  màu vậy cửa hàng,NEG
28267,mà không phải pin a đâu nhé to gấp rưỡi 2a,NEU
28268,hơi ngắn vải thường nagative,NEG
28269,vì nhìn rõ bên trong nên cảm giác vậy thôi chứ gói hàng rất chắc chắn nha positive,NEU
28270,chất lượng sản phẩm tuyệt vời positive positive,POS
28271,quá ưng ạ positive,POS
28272,vải thun mặc mát dáng đẹp màu pastel rất dễ thương nè positive positive,POS
28273,tks cửa hàng,POS
28274,hàng tốt positive,POS
28275,miễn chê,POS
28276,cửa hàng gửi sai màu nagative,NEU
28277,giày đẹp lại còn mang bền nx chứ positive,POS
28278,thời gian giao hàng rất nhanh cửa hàng dễ thương đáng tiền mua lắm ik như hình luôn positive,POS
28279,áo rất đẹp nha positive notnag  khi mua positive,POS
28280,tận tình,POS
28281,giao hàng nhanh cx khá ổn nhé positive,POS
28282,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh positive positive positive positive,POS
28283,gia tot,POS
28284,bình thường thôi mà,NEU
28285,quần mặc siêu đẹp siêu ưng positive positive,POS
28286,giá rẻ chất mỏng nên mặc ở nhà thôi giao hàng nhanh nagative,POS
28287,giầy đẹp chủ cửa hàng đáng yêu positive mỗi tội có vẻ hơi trật dù e đãmua rộng ra 1 cỡ hic hic positive positive,POS
28288,đẹp rất đáng tiền hơn sự kỳ vọng positive,POS
28289,chất liệu ok positive,POS
28290,chất lượng sản phẩm tốt vải dày dặn form ổn hợp mặc sau sinh hoặc bầu thời gian đầu positive positive positive,POS
28291,nhưng màu sắc thực tế không giống với màu trên ảnh,NEU
28292,mình toàn vợt hàng sale nhưng chất lượng thì miễn chê còn được cửa hàng tặng quà nhỏ nhỏ xinh xinh nữa positive positive,POS
28293,nghe review miêu tả ghê gớm lắm mà,NEU
28294,giao hàng đúng yêu cầu positive,NEU
28295,vải đẹp mịn mát positive positive,POS
28296,positive áo mình mặc vừa nhưng rộng thêm xíu nữa là hoàn hảo 😅 nhưng mình vẫn cho cửa hàng 5star vì bản thân mình béo nên đâu trách cái áo cỡ to nhất được positive sẽ ủng hộ cửa hàng tiếp positive positive,POS
